image_path,class_id,class_name,gt_bbox,area,area_bin,brightness,contrast,local_std,is_dark,is_low_contrast,tile_position,touches_tile_border,original_status,transform_name,recovered,recovered_iou,recovered_conf,predicted_class_after_transform,before_iou,before_conf,iou_gain,conf_gain,notes
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-07-14-19-29-20ps5_tile_0007.jpg,7,碰伤,"[916.0017700195312, -0.0005116462707519531, 937.0020141601562, 11.999744415283203]",252.00830704264808,tiny,30.4484126984127,7.5693432870978965,7.5693432870978965,True,True,corner,True,FN,contrast_up_115,False,,,11,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-07-14-19-29-20ps5_tile_0008.jpg,7,碰伤,"[97.00147247314453, -0.0005116462707519531, 118.00167083740234, 11.999744415283203]",252.00775771452027,tiny,30.48015873015873,7.472409779402671,7.472409779402671,True,True,corner,True,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-07-21-20-56-48ps5_NGyuan_tile_0000.jpg,7,碰伤,"[873.9989013671875, 906.0003662109375, 905.9998779296875, 920.00048828125]",448.0175782442093,tiny,74.57589285714286,14.53255425351571,14.53255425351571,False,True,corner,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-07-21-20-56-48ps5_NGyuan_tile_0001.jpg,7,碰伤,"[54.99852752685547, 906.0003662109375, 86.99954986572266, 920.00048828125]",448.01821911893785,tiny,74.62946428571429,14.538318447621059,14.538318447621059,False,True,corner,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-07-21-20-56-48ps5_NGyuan_tile_0005.jpg,7,碰伤,"[873.9989013671875, 87.00006866455078, 905.9998779296875, 101.00019073486328]",448.0175782442093,tiny,74.60714285714286,14.57989512433936,14.57989512433936,False,True,corner,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-07-21-20-56-48ps5_NGyuan_tile_0006.jpg,7,碰伤,"[54.99852752685547, 87.00006866455078, 86.99954986572266, 101.00019073486328]",448.01821911893785,tiny,74.55357142857143,14.568397356285017,14.568397356285017,False,True,corner,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-07-21-20-56-48ps5_NGyuan_tile_0010.jpg,7,碰伤,"[873.9989013671875, 28.000255584716797, 905.9998779296875, 42.00038528442383]",448.01782239228487,tiny,74.62276785714286,14.539604761639193,14.539604761639193,False,True,corner,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-07-21-20-56-48ps5_NGyuan_tile_0011.jpg,7,碰伤,"[54.99852752685547, 28.000255584716797, 86.99954986572266, 42.00038528442383]",448.0184632673627,tiny,74.55357142857143,14.558128121010444,14.558128121010444,False,True,corner,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-01-18-25-43ps5_NGyuan_tile_0005.jpg,7,碰伤,"[543.9989624023438, 789.001708984375, 570.9977416992188, 800.00048828125]",296.9536147713661,tiny,67.12121212121212,12.43429009826994,12.43429009826994,False,True,center,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-01-18-25-43ps5_NGyuan_tile_0010.jpg,7,碰伤,"[543.9989624023438, 730.0018920898438, 570.9977416992188, 741.0006713867188]",296.9536147713661,tiny,67.14141414141415,12.336753635219289,12.336753635219289,False,True,center,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-01-19-07-33ps5_tile_0001.jpg,7,碰伤,"[683.999755859375, 750.0001220703125, 761.00146484375, 764.9996337890625]",1154.98803627491,small,77.10822510822511,13.52277129892412,13.52277129892412,False,True,center,False,FN,contrast_up_115,True,0.525776743888855,0.7159326076507568,7,0.5555399060249329,0.6593897342681885,-0.02976316213607788,0.05654287338256836,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-01-19-07-33ps5_tile_0007.jpg,12,锡膏,"[602.0009155273438, 437.001220703125, 640.9999389648438, 562.0009155273438]",4874.8660281300545,small,132.29107692307693,25.70673247882104,25.70673247882104,False,False,center,False,FN,contrast_up_115,False,,,7,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-01-19-15-54ps5_NGyuan_tile_0001.jpg,9,轮廓划伤,"[265.0019836425781, 812.000244140625, 301.0017395019531, 862.0001220703125]",1799.9833984673023,small,92.58722222222222,13.851881262347467,13.851881262347467,False,True,edge,False,FN,contrast_up_115,False,,,4,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-01-19-15-54ps5_NGyuan_tile_0001.jpg,7,碰伤,"[678.99853515625, 792.9989013671875, 731.0003662109375, 860.9986572265625]",3536.111815959215,small,97.78082579185521,11.439135858198433,11.439135858198433,False,True,edge,False,FN,contrast_up_115,True,0.9126602411270142,0.4012562930583954,7,0.0,0.8984742164611816,0.9126602411270142,-0.49721792340278625,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-01-19-15-54ps5_NGyuan_tile_0007.jpg,9,轮廓划伤,"[883.9992065429688, 939.0003051757812, 937.0004272460938, 1011.0007934570312]",3816.1137701272964,small,75.7541928721174,8.36023069434036,8.36023069434036,False,True,corner,False,FN,contrast_up_115,False,,,1,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-01-19-15-54ps5_NGyuan_tile_0008.jpg,9,轮廓划伤,"[64.99890899658203, 939.0003051757812, 118.00012969970703, 1011.0007934570312]",3816.1137701272964,small,75.75104821802935,8.342785454022351,8.342785454022351,False,True,corner,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-01-19-15-54ps5_NGyuan_tile_0010.jpg,9,轮廓划伤,"[320.0010070800781, 846.0001220703125, 367.0005798339844, 917.000244140625]",3336.975402779877,small,73.16332034761763,7.190210572874346,7.190210572874346,False,True,edge,False,FN,contrast_up_115,False,,,7,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-04-12-33-32ps5_NGyuan_tile_0007.jpg,12,锡膏,"[372.0007629394531, 490.9992980957031, 429.0007019042969, 573.0001831054688]",4674.045440619811,small,181.8913136499786,36.092790329431004,36.092790329431004,False,False,center,False,FN,contrast_up_115,False,0.0,0.9742857217788696,12,0.0,0.9773492217063904,0.0,-0.003063499927520752,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-04-12-33-32ps5_NGyuan_tile_0012.jpg,12,锡膏,"[372.0007629394531, 431.9994812011719, 429.0007019042969, 514.0003662109375]",4674.045440619811,small,181.89602053915277,36.09129258574198,36.09129258574198,False,False,center,False,FN,contrast_up_115,False,0.0,0.9854748249053955,12,0.0,0.984855592250824,0.0,0.0006192326545715332,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-11-12-08-10ps5_NGyuan_tile_0002.jpg,7,碰伤,"[579.0007934570312, 712.9994506835938, 612.0012817382812, 721.9993286132812]",297.00036615133286,tiny,61.54545454545455,12.719405938158081,12.719405938158081,False,True,center,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-11-19-47-12ps5_tile_0002.jpg,10,锡丝残留,"[450.9997863769531, 899.0007934570312, 515.0007934570312, 1014.0011596679688]",7360.139252077788,small,90.81888586956522,29.39094057510151,29.39094057510151,False,False,edge,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-11-19-47-12ps5_tile_0012.jpg,10,锡丝残留,"[450.9997863769531, 21.000701904296875, 515.0007934570312, 136.0010223388672]",7360.136322344188,small,90.81589673913044,29.391555325766586,29.391555325766586,False,False,edge,False,FN,contrast_up_115,False,,,1,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-11-19-48-33ps5_tile_0002.jpg,10,锡丝残留,"[583.0010375976562, 918.9995727539062, 650.0014038085938, 1013.9990844726562]",6365.002075016499,small,82.86457187745484,29.289360786741216,29.289360786741216,False,False,edge,False,FN,contrast_up_115,False,,,11,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-11-19-48-33ps5_tile_0007.jpg,10,锡丝残留,"[583.0010375976562, 99.99923706054688, 650.0014038085938, 194.998779296875]",6365.004119705409,small,82.88578161822467,29.26549908145222,29.26549908145222,False,False,edge,False,FN,contrast_up_115,False,,,11,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-11-19-48-33ps5_tile_0012.jpg,10,锡丝残留,"[583.0010375976562, 40.99942398071289, 650.0014038085938, 135.9989776611328]",6365.00488646375,small,82.8725844461901,29.26325957101295,29.26325957101295,False,False,edge,False,FN,contrast_up_115,False,,,11,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-11-19-48-39ps5_tile_0002.jpg,11,锡尖,"[260.00177001953125, 969.9993896484375, 426.99981689453125, 1022.0001220703125]",8684.020750522614,small,131.6589129433441,28.84888457853096,28.84888457853096,False,False,edge,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-12-01-35-13ps5_NGyuan_tile_0008.jpg,7,碰伤,"[284.9986572265625, 695.0006103515625, 294.9990234375, 707.0008544921875]",120.00683602690697,tiny,68.83333333333333,13.364338949441365,13.364338949441365,False,True,center,False,FN,contrast_up_115,False,,,1,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-12-01-35-13ps5_NGyuan_tile_0009.jpg,7,碰伤,"[169.9983367919922, 695.0006103515625, 179.9987335205078, 707.0008544921875]",120.00720224529505,tiny,68.89166666666667,13.415038721110308,13.415038721110308,False,True,edge,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-12-01-35-13ps5_NGyuan_tile_0013.jpg,7,碰伤,"[284.9986572265625, 635.999755859375, 294.9990234375, 648.0]",120.00683602690697,tiny,68.75,13.430841373495555,13.430841373495555,False,True,center,False,FN,contrast_up_115,False,,,1,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-12-01-35-13ps5_NGyuan_tile_0014.jpg,7,碰伤,"[169.9983367919922, 635.999755859375, 179.9987335205078, 648.0]",120.00720224529505,tiny,68.825,13.406256313129825,13.406256313129825,False,True,edge,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-08-21-05-20-58ps5_NGyuan_tile_0010.jpg,7,碰伤,"[778.0018920898438, 644.0003051757812, 802.0014038085938, 658.0014038085938]",336.0195307135582,tiny,98.25297619047619,9.744885261578911,9.744885261578911,False,True,center,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-02-07-01-17ps5_NGyuan_tile_0007.jpg,11,锡尖,"[728.0009765625, 371.9992370605469, 780.0028076171875, 418.9997863769531]",2444.114625029266,small,91.18780687397708,32.5586892764388,32.5586892764388,False,False,center,False,FN,contrast_up_115,True,0.7300167679786682,0.3467086851596832,11,,,0.7300167679786682,0.3467086851596832,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-02-07-01-17ps5_NGyuan_tile_0012.jpg,11,锡尖,"[728.0009765625, 312.99945068359375, 780.0028076171875, 360.0]",2444.114625029266,small,91.1665302782324,32.57385679580332,32.57385679580332,False,False,center,False,FN,contrast_up_115,False,,,6,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-02-08-24-16ps5_NGyuan_tile_0001.jpg,7,碰伤,"[504.9999084472656, 779.999755859375, 529.9998168945312, 790.99853515625]",274.9684754535556,tiny,67.17090909090909,16.44328735908832,16.44328735908832,False,True,center,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-02-15-04-54ps5_NGyuan_tile_0007.jpg,6,漏背锡,"[592.9998779296875, 346.0003662109375, 857.9998779296875, 424.99993896484375]",20934.886779785156,medium,93.02302364461428,40.044814221721936,40.044814221721936,False,False,center,False,FN,contrast_up_115,False,0.3308143615722656,0.31114768981933594,6,0.25203555822372437,0.6360679864883423,0.07877880334854126,-0.32492029666900635,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-02-15-04-54ps5_NGyuan_tile_0012.jpg,6,漏背锡,"[592.9998779296875, 287.0005798339844, 857.9998779296875, 366.0001525878906]",20934.886779785156,medium,93.03625507523286,40.043653921247,40.043653921247,False,False,center,False,FN,contrast_up_115,False,0.26849132776260376,0.7825356125831604,6,0.2679309844970703,0.768899142742157,0.0005603432655334473,0.013636469841003418,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-02-20-35-27ps5_NGyuan_tile_0007.jpg,6,漏背锡,"[495.9979248046875, 399.0010681152344, 710.9990234375, 448.0005187988281]",10534.935729376972,medium,142.15007119126722,62.38630949557069,62.38630949557069,False,False,center,False,FN,contrast_up_115,False,0.0,0.8790648579597473,6,0.0,0.8630314469337463,0.0,0.016033411026000977,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-09-21-08-16ps5_tile_0005.jpg,7,碰伤,"[620.9991455078125, 429.00018310546875, 674.0003662109375, 473.9998779296875]",2385.0387569516897,small,83.34633123689727,8.341202081152689,8.341202081152689,False,True,center,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-09-21-08-16ps5_tile_0010.jpg,7,碰伤,"[620.9991455078125, 370.0003662109375, 674.0003662109375, 415.00006103515625]",2385.0387569516897,small,83.31949685534592,8.310901718698924,8.310901718698924,False,True,center,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-09-21-09-08ps5_tile_0002.jpg,7,碰伤,"[268.99969482421875, 636.000244140625, 350.0001220703125, 668.9996337890625]",2672.964660383761,small,71.33370744481856,13.990167208105312,13.990167208105312,False,True,center,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-09-21-09-08ps5_tile_0002.jpg,7,碰伤,"[896.0, 637.0001831054688, 967.99951171875, 685.9995727539062]",3527.932129204273,small,60.058956916099774,24.542952173817785,24.542952173817785,False,False,edge,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-09-21-09-08ps5_tile_0003.jpg,7,碰伤,"[77.00070190429688, 637.0001831054688, 149.0001983642578, 685.9995727539062]",3527.9313815329224,small,60.06235827664399,24.52822591520583,24.52822591520583,False,False,edge,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-09-21-09-08ps5_tile_0006.jpg,9,轮廓划伤,"[423.0005798339844, 792.00048828125, 472.9994201660156, 853.9996337890625]",3099.8853769674897,small,73.83129032258064,11.283484431491578,11.283484431491578,False,True,edge,False,FN,contrast_up_115,False,,,7,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-09-21-09-08ps5_tile_0011.jpg,9,轮廓划伤,"[423.0005798339844, 733.0006713867188, 472.9994201660156, 794.9998168945312]",3099.8853769674897,small,73.80677419354839,11.264664388596808,11.264664388596808,False,True,center,False,FN,contrast_up_115,False,,,7,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-15-17-40-22ps5_tile_0002.jpg,2,加强筋打伤,"[780.000244140625, 491.00030517578125, 825.0009765625, 563.0007934570312]",3240.074707388878,small,58.91203703703704,12.028771200385384,12.028771200385384,True,True,center,False,FN,contrast_up_115,False,,,0,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-15-17-40-45ps5_tile_0003.jpg,9,轮廓划伤,"[614.99853515625, 768.9994506835938, 658.998779296875, 878.9995727539062]",4840.032226592302,small,43.10144628099174,5.880616532374243,5.880616532374243,True,True,edge,False,FN,contrast_up_115,False,0.0,0.8800206184387207,9,0.0,0.8685526251792908,0.0,0.011467993259429932,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-15-17-40-45ps5_tile_0005.jpg,7,碰伤,"[658.001953125, 365.9991149902344, 696.00048828125, 410.0003967285156]",1671.9842510521412,small,80.13516746411483,19.512654649717266,19.512654649717266,False,True,center,False,FN,contrast_up_115,False,,,2,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-15-17-40-45ps5_tile_0008.jpg,9,轮廓划伤,"[667.999755859375, 143.99948120117188, 736.00048828125, 280.0]",9248.134888075292,small,52.046820934256054,11.056431250044772,11.056431250044772,True,True,center,False,FN,contrast_up_115,False,0.0,0.6571459770202637,9,0.0,0.6813665628433228,0.0,-0.024220585823059082,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-15-17-40-45ps5_tile_0009.jpg,9,轮廓划伤,"[552.9994506835938, 143.99948120117188, 621.0001831054688, 280.0]",9248.134888075292,small,52.04163062283737,11.041174963422284,11.041174963422284,True,True,center,False,FN,contrast_up_115,False,0.0,0.6023467183113098,9,0.0,0.4902084767818451,0.0,0.11213824152946472,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-15-17-40-45ps5_tile_0013.jpg,9,轮廓划伤,"[588.0007934570312, 129.9998779296875, 647.0005493164062, 266.998779296875]",8082.901733666658,small,45.12247927749598,7.320491860402777,7.320491860402777,True,True,edge,False,FN,contrast_up_115,False,,,7,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-15-17-40-45ps5_tile_0013.jpg,9,轮廓划伤,"[667.999755859375, 84.99967956542969, 736.00048828125, 221.0001983642578]",9248.134888075292,small,52.05590397923876,11.051302284552333,11.051302284552333,True,True,edge,False,FN,contrast_up_115,False,,,7,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-17-00-42-01ps5_NGyuan_tile_0002.jpg,9,轮廓划伤,"[569.9998779296875, 440.9994201660156, 608.9989013671875, 531.9992065429688]",3548.902801722288,small,82.39165962242885,19.955258444015058,19.955258444015058,False,True,center,False,FN,contrast_up_115,False,,,7,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-17-00-42-01ps5_NGyuan_tile_0003.jpg,9,轮廓划伤,"[88.99993896484375, 451.99920654296875, 134.00064086914062, 546.998779296875]",4275.0474545340985,small,61.53426900584795,16.561533177541072,16.561533177541072,False,True,edge,False,FN,contrast_up_115,False,,,7,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-17-00-42-01ps5_NGyuan_tile_0007.jpg,9,轮廓划伤,"[825.9993286132812, 569.0009765625, 861.9990844726562, 658.0008544921875]",3203.9738769829273,small,82.04119850187266,27.04385951819281,27.04385951819281,False,False,edge,False,FN,contrast_up_115,False,,,4,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-17-00-42-01ps5_NGyuan_tile_0007.jpg,9,轮廓划伤,"[464.9989318847656, 554.0003662109375, 508.9991760253906, 646.0006103515625]",4048.0332031846046,small,88.09510869565217,25.228170146891692,25.228170146891692,False,False,center,False,FN,contrast_up_115,False,,,4,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-17-00-42-01ps5_NGyuan_tile_0008.jpg,9,轮廓划伤,"[6.999040603637695, 569.0009765625, 42.99878692626953, 658.0008544921875]",3203.97302821395,small,82.03558052434457,27.060123698453427,27.060123698453427,False,False,edge,False,FN,contrast_up_115,False,,,4,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-17-00-42-01ps5_NGyuan_tile_0012.jpg,9,轮廓划伤,"[825.9993286132812, 510.0011291503906, 861.9990844726562, 599.0010986328125]",3203.977172859013,small,82.05087390761548,27.03131251511788,27.03131251511788,False,False,edge,False,FN,contrast_up_115,False,,,4,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-17-00-42-01ps5_NGyuan_tile_0012.jpg,9,轮廓划伤,"[464.9989318847656, 495.0006103515625, 508.9991760253906, 587.0008544921875]",4048.0332031846046,small,88.0909090909091,25.217132883679668,25.217132883679668,False,False,center,False,FN,contrast_up_115,False,,,4,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-17-00-42-01ps5_NGyuan_tile_0013.jpg,9,轮廓划伤,"[6.999040603637695, 510.0011291503906, 42.99878692626953, 599.0010986328125]",3203.9763240891625,small,82.05149812734082,27.05617049169587,27.05617049169587,False,False,edge,False,FN,contrast_up_115,False,,,4,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-17-01-04-57ps5_NGyuan_tile_0007.jpg,7,碰伤,"[943.9984741210938, 549.001220703125, 1022.9990844726562, 661.000244140625]",8847.991210341454,small,70.38438065099457,27.789816997064424,27.789816997064424,False,False,edge,False,FN,contrast_up_115,False,,,0,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-17-01-04-57ps5_NGyuan_tile_0009.jpg,7,碰伤,"[9.997825622558594, 549.001220703125, 88.99839782714844, 661.000244140625]",8847.986937917769,small,70.39500452079567,27.785352623891168,27.785352623891168,False,False,edge,False,FN,contrast_up_115,False,,,,,,0.0,0.0,contrast alpha=1.15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-09-17-01-04-57ps5_NGyuan_tile_0012.jpg,7,碰伤,"[943.9984741210938, 490.0014343261719, 1022.9990844726562, 602.0004272460938]",8847.988799434155,small,70.38381555153707,27.781154746340547,27.781154746340547,False,False,edge,False,FN,contrast_up_115,False,,,1,,,0.0,0.0,contrast alpha=1.15
